epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,715.679,1.2001,0.87681,1.42608,0.34166,0.26667,0.1846,0.04391,3.11667,2.66041,3.76815,0.0008054,0.0008054,0.0008054
183,718.684,1.14736,0.84536,1.3683,0.31369,0.28,0.20638,0.0551,2.99025,2.52329,3.62139,0.0007988,0.0007988,0.0007988
184,721.914,1.11985,0.87994,1.36993,0.26751,0.40418,0.24973,0.06373,2.92409,2.45078,3.55935,0.0007922,0.0007922,0.0007922
185,728.874,1.06159,0.85342,1.3743,0.26751,0.40418,0.24973,0.06373,2.92409,2.45078,3.55935,0.0007856,0.0007856,0.0007856
186,731.976,1.13684,0.8398,1.34396,0.4214,0.24282,0.2305,0.06618,2.99999,2.46543,3.63236,0.000779,0.000779,0.000779
187,736.203,1.0903,0.84369,1.32135,0.4313,0.22667,0.15986,0.04433,3.1692,2.5733,3.79948,0.0007724,0.0007724,0.0007724
188,740.209,0.98077,0.76164,1.24988,0.28888,0.22667,0.13089,0.02916,3.27282,2.73434,3.9261,0.0007658,0.0007658,0.0007658
189,743.339,1.09332,0.77493,1.26499,0.28888,0.22667,0.13089,0.02916,3.27282,2.73434,3.9261,0.0007592,0.0007592,0.0007592
190,749.319,1.16557,0.81729,1.38121,0.32199,0.26667,0.15282,0.02986,3.27344,2.73775,3.89724,0.0007526,0.0007526,0.0007526
191,753.073,1.0675,0.75153,1.29483,0.39075,0.24,0.14527,0.03683,3.1141,2.70376,3.70087,0.000746,0.000746,0.000746
192,761.945,1.02988,0.76037,1.2476,0.36526,0.29333,0.19868,0.04733,3.02408,2.63034,3.61125,0.0007394,0.0007394,0.0007394
193,765.106,1.14493,0.79523,1.32008,0.36526,0.29333,0.19868,0.04733,3.02408,2.63034,3.61125,0.0007328,0.0007328,0.0007328
194,768.849,1.08648,0.84689,1.29786,0.40384,0.27999,0.22359,0.05511,3.00403,2.59444,3.54476,0.0007262,0.0007262,0.0007262
195,773.365,1.02609,0.73613,1.22416,0.34146,0.24,0.19032,0.04589,3.03831,2.77752,3.48699,0.0007196,0.0007196,0.0007196
196,781.844,1.14448,0.88076,1.39423,0.39525,0.21333,0.19625,0.04381,3.16238,2.72705,3.67786,0.000713,0.000713,0.000713
197,790.189,1.03948,0.75974,1.25699,0.39525,0.21333,0.19625,0.04381,3.16238,2.72705,3.67786,0.0007064,0.0007064,0.0007064
198,793.242,1.14462,0.83581,1.34589,0.30059,0.22667,0.1607,0.05156,3.17336,2.60424,3.76858,0.0006998,0.0006998,0.0006998
199,802.003,0.99291,0.72371,1.24395,0.20526,0.21333,0.15521,0.05172,3.17868,2.53959,3.85976,0.0006932,0.0006932,0.0006932
200,805.053,1.00031,0.77882,1.30507,0.36549,0.16,0.1489,0.04553,3.21819,2.58249,3.95496,0.0006866,0.0006866,0.0006866
201,808.278,1.18114,0.76445,1.30695,0.36549,0.16,0.1489,0.04553,3.21819,2.58249,3.95496,0.00068,0.00068,0.00068
202,816.975,1.11428,0.78135,1.31172,0.34315,0.17333,0.14559,0.04216,3.22513,2.71081,4.0082,0.0006734,0.0006734,0.0006734
203,820.007,1.01859,0.79668,1.27982,0.3375,0.2,0.15597,0.05,3.25881,2.77747,4.00186,0.0006668,0.0006668,0.0006668
204,823.739,1.05184,0.78201,1.30562,0.33431,0.25333,0.16983,0.0537,3.32189,2.66149,4.18043,0.0006602,0.0006602,0.0006602
205,828.368,1.05269,0.77571,1.33142,0.33431,0.25333,0.16983,0.0537,3.32189,2.66149,4.18043,0.0006536,0.0006536,0.0006536
206,831.646,0.9214,0.6928,1.19322,0.26699,0.30667,0.19454,0.06251,3.24,2.4922,4.18224,0.000647,0.000647,0.000647
207,835.446,0.97098,0.75044,1.27157,0.31056,0.37333,0.2114,0.06826,3.14005,2.48479,4.06159,0.0006404,0.0006404,0.0006404
208,839.541,0.92195,0.72738,1.20393,0.30113,0.33333,0.21901,0.05528,3.1064,2.59905,4.0071,0.0006338,0.0006338,0.0006338
209,842.704,0.97562,0.73589,1.25147,0.30113,0.33333,0.21901,0.05528,3.1064,2.59905,4.0071,0.0006272,0.0006272,0.0006272
210,846.139,0.93131,0.72589,1.19992,0.30943,0.34667,0.20322,0.04963,3.1048,2.63997,4.0378,0.0006206,0.0006206,0.0006206
211,850.875,0.91605,0.66355,1.19669,0.30861,0.33333,0.19929,0.04938,3.10959,2.57178,4.0444,0.000614,0.000614,0.000614
212,855.819,0.93639,0.70725,1.20726,0.32579,0.36729,0.21405,0.0608,3.02614,2.5017,3.8928,0.0006074,0.0006074,0.0006074
213,859.112,0.93612,0.75026,1.26337,0.32579,0.36729,0.21405,0.0608,3.02614,2.5017,3.8928,0.0006008,0.0006008,0.0006008
214,867.583,0.98647,0.70672,1.23399,0.36796,0.37333,0.24172,0.06866,2.99135,2.465,3.79028,0.0005942,0.0005942,0.0005942
215,870.91,0.92321,0.72693,1.23798,0.44916,0.33333,0.26438,0.07493,3.01421,2.43661,3.75605,0.0005876,0.0005876,0.0005876
216,886.411,0.98567,0.73126,1.22505,0.38628,0.36,0.22307,0.06561,3.04605,2.41421,3.8505,0.000581,0.000581,0.000581
217,889.926,0.93652,0.70716,1.23251,0.38628,0.36,0.22307,0.06561,3.04605,2.41421,3.8505,0.0005744,0.0005744,0.0005744
218,898.252,0.90646,0.68038,1.20663,0.32572,0.32,0.18636,0.05316,3.076,2.43695,3.99675,0.0005678,0.0005678,0.0005678
219,901.26,0.92344,0.68718,1.18379,0.29857,0.36,0.16953,0.04106,3.11673,2.43246,4.05853,0.0005612,0.0005612,0.0005612
220,904.774,0.93008,0.6894,1.20551,0.22883,0.33333,0.12185,0.03557,3.17415,2.53421,4.18877,0.0005546,0.0005546,0.0005546
221,918.727,0.92199,0.68613,1.22598,0.22883,0.33333,0.12185,0.03557,3.17415,2.53421,4.18877,0.000548,0.000548,0.000548
222,922.26,0.91207,0.71275,1.22377,0.33758,0.25333,0.13008,0.03697,3.21929,2.45041,4.28014,0.0005414,0.0005414,0.0005414
223,925.897,1.05775,0.78395,1.32146,0.34669,0.21333,0.14124,0.04037,3.2976,2.28475,4.4445,0.0005348,0.0005348,0.0005348
224,931.827,0.93169,0.68795,1.22181,0.28548,0.26667,0.15014,0.04614,3.27281,2.25803,4.35449,0.0005282,0.0005282,0.0005282
225,941.857,0.86889,0.69027,1.24064,0.28548,0.26667,0.15014,0.04614,3.27281,2.25803,4.35449,0.0005216,0.0005216,0.0005216
226,945.039,0.91072,0.68608,1.17845,0.29161,0.24,0.15925,0.04494,3.24741,2.37264,4.18729,0.000515,0.000515,0.000515
227,948.705,0.96517,0.71315,1.20229,0.37085,0.22667,0.15627,0.0379,3.24447,2.49287,4.10171,0.0005084,0.0005084,0.0005084
228,954.081,0.90675,0.65071,1.12694,0.37378,0.18667,0.14143,0.03181,3.25454,2.6247,4.16977,0.0005018,0.0005018,0.0005018
229,957.111,0.88454,0.65677,1.18788,0.37378,0.18667,0.14143,0.03181,3.25454,2.6247,4.16977,0.0004952,0.0004952,0.0004952
230,960.426,0.94215,0.69457,1.22724,0.37017,0.2,0.14618,0.03353,3.25928,2.63996,4.25468,0.0004886,0.0004886,0.0004886
231,965.861,0.91186,0.68509,1.16182,0.30765,0.21333,0.13605,0.03574,3.23502,2.66465,4.23966,0.000482,0.000482,0.000482
232,968.973,0.91789,0.73606,1.19491,0.27774,0.25333,0.16106,0.04216,3.19805,2.6388,4.24327,0.0004754,0.0004754,0.0004754
233,971.964,0.89991,0.66343,1.14517,0.27774,0.25333,0.16106,0.04216,3.19805,2.6388,4.24327,0.0004688,0.0004688,0.0004688
234,978.095,0.8473,0.6645,1.18635,0.29005,0.25333,0.16085,0.04549,3.19721,2.55412,4.3177,0.0004622,0.0004622,0.0004622
235,981.221,0.82592,0.61018,1.13427,0.29449,0.32,0.16611,0.04198,3.17833,2.61,4.31195,0.0004556,0.0004556,0.0004556
236,984.296,0.82769,0.62533,1.14043,0.31513,0.30667,0.17962,0.04428,3.19629,2.5953,4.3373,0.000449,0.000449,0.000449
237,992.505,0.8531,0.64417,1.13211,0.31513,0.30667,0.17962,0.04428,3.19629,2.5953,4.3373,0.0004424,0.0004424,0.0004424
238,998.237,0.80525,0.5987,1.16414,0.37371,0.37333,0.20906,0.04821,3.1811,2.58696,4.28796,0.0004358,0.0004358,0.0004358
239,1001.94,0.79429,0.59309,1.09443,0.32654,0.38667,0.19298,0.04697,3.17092,2.56334,4.24426,0.0004292,0.0004292,0.0004292
240,1007.23,0.88335,0.64434,1.14224,0.33792,0.37333,0.1851,0.04331,3.1699,2.55835,4.24069,0.0004226,0.0004226,0.0004226
241,1010.47,0.81669,0.6012,1.10887,0.33792,0.37333,0.1851,0.04331,3.1699,2.55835,4.24069,0.000416,0.000416,0.000416
242,1013.66,0.84202,0.64989,1.1212,0.32588,0.34165,0.1517,0.03898,3.21634,2.58739,4.31852,0.0004094,0.0004094,0.0004094
243,1017.19,0.77765,0.635,1.14564,0.3383,0.30667,0.15633,0.04275,3.24529,2.56053,4.3847,0.0004028,0.0004028,0.0004028
244,1020.26,0.83702,0.63208,1.19696,0.29333,0.37333,0.17271,0.04945,3.22644,2.49018,4.39153,0.0003962,0.0003962,0.0003962
245,1025.75,0.79562,0.60054,1.1291,0.29333,0.37333,0.17271,0.04945,3.22644,2.49018,4.39153,0.0003896,0.0003896,0.0003896
246,1031.92,0.82154,0.62589,1.13989,0.33702,0.38667,0.20092,0.05229,3.20123,2.45414,4.35688,0.000383,0.000383,0.000383
247,1035.14,0.75973,0.56918,1.12098,0.34734,0.35483,0.20952,0.05592,3.22107,2.43747,4.40371,0.0003764,0.0003764,0.0003764
248,1038.38,0.85127,0.62347,1.14533,0.36777,0.33333,0.22104,0.05553,3.20631,2.47882,4.31509,0.0003698,0.0003698,0.0003698
249,1042.39,0.82685,0.59812,1.13458,0.36777,0.33333,0.22104,0.05553,3.20631,2.47882,4.31509,0.0003632,0.0003632,0.0003632
250,1051.36,0.78225,0.61282,1.13085,0.39006,0.38667,0.24247,0.05734,3.21066,2.48199,4.31455,0.0003566,0.0003566,0.0003566
251,1054.57,0.83722,0.63944,1.1744,0.37276,0.36,0.21952,0.05106,3.19696,2.44073,4.30411,0.00035,0.00035,0.00035
252,1060.58,0.87006,0.61756,1.1744,0.36425,0.36,0.22937,0.05248,3.17544,2.43967,4.26942,0.0003434,0.0003434,0.0003434
253,1070.8,0.83069,0.60252,1.11726,0.36425,0.36,0.22937,0.05248,3.17544,2.43967,4.26942,0.0003368,0.0003368,0.0003368
254,1074.11,0.845,0.61844,1.14073,0.3343,0.38667,0.22987,0.053,3.11893,2.43566,4.12961,0.0003302,0.0003302,0.0003302
255,1077.16,0.72099,0.56774,1.05419,0.39238,0.29333,0.22203,0.05732,3.10883,2.37442,4.13741,0.0003236,0.0003236,0.0003236
256,1083.45,0.75223,0.63024,1.15513,0.32754,0.33333,0.20315,0.05327,3.12473,2.31039,4.23966,0.000317,0.000317,0.000317
257,1086.76,0.8348,0.60986,1.0983,0.32754,0.33333,0.20315,0.05327,3.12473,2.31039,4.23966,0.0003104,0.0003104,0.0003104
258,1089.77,0.71185,0.54248,1.09934,0.31936,0.31285,0.19432,0.04963,3.127,2.34677,4.26122,0.0003038,0.0003038,0.0003038
259,1110.23,0.72774,0.56493,1.08656,0.33532,0.31618,0.18333,0.04687,3.14276,2.40172,4.24068,0.0002972,0.0002972,0.0002972
260,1113.35,0.76596,0.61959,1.15578,0.36257,0.32,0.18056,0.04943,3.16778,2.35544,4.33969,0.0002906,0.0002906,0.0002906
261,1116.42,0.7223,0.56251,1.05891,0.36257,0.32,0.18056,0.04943,3.16778,2.35544,4.33969,0.000284,0.000284,0.000284
262,1121.38,0.71402,0.54228,1.04251,0.38275,0.28,0.16935,0.05055,3.17112,2.3883,4.36482,0.0002774,0.0002774,0.0002774
263,1130.25,0.8911,0.64025,1.23276,0.38241,0.30667,0.20686,0.05433,3.13579,2.42516,4.32846,0.0002708,0.0002708,0.0002708
264,1133.54,0.80336,0.58671,1.07825,0.36426,0.29333,0.20271,0.05224,3.14562,2.37582,4.4209,0.0002642,0.0002642,0.0002642
265,1137.03,0.7669,0.58133,1.10065,0.36426,0.29333,0.20271,0.05224,3.14562,2.37582,4.4209,0.0002576,0.0002576,0.0002576
